"state_name","name","addr","city","abbrev","zip","webaddr","textcond","sp_text_cond","description","over65","under65","na_available","community","issue","attained","na_rating","last_mod"
"North Carolina","New Era Life Insurance Companies","200 Westlake Park Boulevard","Houston","TX","77079","www.neweralife.com","","","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Dec 08  2015"
"North Carolina","New Era Life Insurance Companies","200 Westlake Park Boulevard","Houston","TX","77079","www.neweralife.com","","","Medigap Policy G","True","False","False","False","False","True","False","Dec 08  2015"
"North Carolina","New Era Life Insurance Companies","200 Westlake Park Boulevard","Houston","TX","77079","www.neweralife.com","","","Medigap Policy N","True","False","False","False","False","True","False","Dec 08  2015"
"North Carolina","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy A","False","True","False","False","True","False","False","Nov 04  2014"
"North Carolina","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy B","False","True","False","False","True","False","False","Nov 04  2014"
"North Carolina","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","","","Medigap Policy F - High Deductible","False","True","False","False","True","False","False","Nov 04  2014"
"North Carolina","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","","","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Jun 17  2015"
"North Carolina","Coventry Health & Life Ins Co","Five Gateway Center","Pittsburgh","PA","15222","www.cvty.com","","","Medigap Policy A","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Coventry Health & Life Ins Co","Five Gateway Center","Pittsburgh","PA","15222","www.cvty.com","","","Medigap Policy B","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Coventry Health & Life Ins Co","Five Gateway Center","Pittsburgh","PA","15222","www.cvty.com","","","Medigap Policy F","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Coventry Health & Life Ins Co","Five Gateway Center","Pittsburgh","PA","15222","www.cvty.com","","","Medigap Policy G","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Coventry Health & Life Ins Co","Five Gateway Center","Pittsburgh","PA","15222","www.cvty.com","","","Medigap Policy N","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","First Health Life and Health Insurance Company","800 Crescent Centre Drive  Suite 200","Franklin","TN","37067","firsthealth.coventryhealthcare.com","","","Medigap Policy A","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","First Health Life and Health Insurance Company","800 Crescent Centre Drive  Suite 200","Franklin","TN","37067","firsthealth.coventryhealthcare.com","","","Medigap Policy F","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","First Health Life and Health Insurance Company","800 Crescent Centre Drive  Suite 200","Franklin","TN","37067","firsthealth.coventryhealthcare.com","","","Medigap Policy G","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","First Health Life and Health Insurance Company","800 Crescent Centre Drive  Suite 200","Franklin","TN","37067","firsthealth.coventryhealthcare.com","","","Medigap Policy N","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Old Surety Life Insurance Co","5235 N. Lincoln Blvd.  P.O. Box 54407 ","Oklahoma City","OK","73154","http://oldsurety.com/","","","Medigap Policy A","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Old Surety Life Insurance Co","5235 N. Lincoln Blvd.  P.O. Box 54407 ","Oklahoma City","OK","73154","http://oldsurety.com/","","","Medigap Policy F","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy A","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy B","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy C","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy F","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy G","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy K","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy L","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy M","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","","","Medigap Policy N","True","False","False","False","True","False","False","Nov 28  2015"
"North Carolina","Unified Life Insurance Company","7201 W. 129th St.  Suite 300  P.O. Box 25326","Overland Park","KS","66225","","","","Medigap Policy A","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Unified Life Insurance Company","7201 W. 129th St.  Suite 300  P.O. Box 25326","Overland Park","KS","66225","","","","Medigap Policy F","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Unified Life Insurance Company","7201 W. 129th St.  Suite 300  P.O. Box 25326","Overland Park","KS","66225","","","","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Unified Life Insurance Company","7201 W. 129th St.  Suite 300  P.O. Box 25326","Overland Park","KS","66225","","","","Medigap Policy G","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Unified Life Insurance Company","7201 W. 129th St.  Suite 300  P.O. Box 25326","Overland Park","KS","66225","","","","Medigap Policy N","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Manhattan Life Insurance Company","10700 NorthWest Freeway.","Houston","TX","77092","www.manhattanlife.com","","","Medigap Policy A","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Manhattan Life Insurance Company","10700 NorthWest Freeway.","Houston","TX","77092","www.manhattanlife.com","","","Medigap Policy C","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Manhattan Life Insurance Company","10700 NorthWest Freeway.","Houston","TX","77092","www.manhattanlife.com","","","Medigap Policy F","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Manhattan Life Insurance Company","10700 NorthWest Freeway.","Houston","TX","77092","www.manhattanlife.com","","","Medigap Policy G","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Manhattan Life Insurance Company","10700 NorthWest Freeway.","Houston","TX","77092","www.manhattanlife.com","","","Medigap Policy N","True","False","False","False","False","True","False","Nov 28  2015"
"North Carolina","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy A","True","False","False","False","False","True","False","Dec 08  2015"
"North Carolina","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy F","True","False","False","False","False","True","False","Dec 08  2015"
"North Carolina","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy G","True","False","False","False","False","True","False","Dec 08  2015"
"North Carolina","Americo Financial Life & Annuity Insurance Company","P.O. Box 410288","Kansas City","MO","64141","www.americo.com","","","Medigap Policy N","True","False","False","False","False","True","False","Dec 08  2015"
"North Carolina","Individual Assurance Company  Life  Health and Accident","3200 East Memorial Rd. Suite 100","Edmond","OK","73013","www.iac-group.com","","","Medigap Policy A","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Individual Assurance Company  Life  Health and Accident","3200 East Memorial Rd. Suite 100","Edmond","OK","73013","www.iac-group.com","","","Medigap Policy F","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Individual Assurance Company  Life  Health and Accident","3200 East Memorial Rd. Suite 100","Edmond","OK","73013","www.iac-group.com","","","Medigap Policy G","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Individual Assurance Company  Life  Health and Accident","3200 East Memorial Rd. Suite 100","Edmond","OK","73013","www.iac-group.com","","","Medigap Policy N","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Medico Corp Life Insurance Company","P.O. Box 10482","Des Moines","IA","50306","www.completeplus.com","","","Medigap Policy A","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Medico Corp Life Insurance Company","P.O. Box 10482","Des Moines","IA","50306","www.completeplus.com","","","Medigap Policy F","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Medico Corp Life Insurance Company","P.O. Box 10482","Des Moines","IA","50306","www.completeplus.com","","","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Medico Corp Life Insurance Company","P.O. Box 10482","Des Moines","IA","50306","www.completeplus.com","","","Medigap Policy G","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Medico Corp Life Insurance Company","P.O. Box 10482","Des Moines","IA","50306","www.completeplus.com","","","Medigap Policy N","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Standard Life and Casualty","P.O.Box 510690","Salt Lake City","UT","84151","www.slacins.com","","","Medigap Policy A","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Standard Life and Casualty","P.O.Box 510690","Salt Lake City","UT","84151","www.slacins.com","","","Medigap Policy F","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Standard Life and Casualty","P.O.Box 510690","Salt Lake City","UT","84151","www.slacins.com","","","Medigap Policy G","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","Standard Life and Casualty","P.O.Box 510690","Salt Lake City","UT","84151","www.slacins.com","","","Medigap Policy N","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","World Insurance Co","11808 Grant Street","Omaha","NE","68164","www.worldinsco.com","","","Medigap Policy A","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","World Insurance Co","11808 Grant Street","Omaha","NE","68164","www.worldinsco.com","","","Medigap Policy F","True","False","False","False","False","True","False","Mar 28  2016"
"North Carolina","World Insurance Co","11808 Grant Street","Omaha","NE","68164","www.worldinsco.com","","","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 28  2016"
"North Dakota","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy A","True","False","False","True","False","False","False","Mar 12  2012"
"North Dakota","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy B","True","False","False","True","False","False","False","Mar 12  2012"
"North Dakota","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy C","True","False","False","True","False","False","False","Mar 12  2012"
"North Dakota","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy F","True","False","False","True","False","False","False","Mar 12  2012"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy C","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy D","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","Thrivent Financial for Lutherans","4321 North Ballard Road","Appleton","WI","54919","www.thrivent.com","Individual Plan","Plan individual","Medigap Policy C","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","Individual Plan","Plan individual","Medigap Policy C","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","State Farm Mutual Auto Insurance Co","One State Farm Plaza","Bloomington","IL","61710","www.statefarm.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","Individual Plan","Plan individual","Medigap Policy C","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","Individual Plan","Plan individual","Medigap Policy D","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United National Life Insurance Company of America","1275 Milwaukee Avenue","Glenview","IL","60025","http://www.unlinsurance.com/Pages/default.aspx","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United National Life Insurance Company of America","1275 Milwaukee Avenue","Glenview","IL","60025","http://www.unlinsurance.com/Pages/default.aspx","Individual Plan","Plan individual","Medigap Policy D","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United National Life Insurance Company of America","1275 Milwaukee Avenue","Glenview","IL","60025","http://www.unlinsurance.com/Pages/default.aspx","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Noridian Mutual Insurance Company (Blue Cross Blue Shield of North Dakota)","4510 13th Avenue Southwest","Fargo","ND","58121","www.noridian.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Noridian Mutual Insurance Company (Blue Cross Blue Shield of North Dakota)","4510 13th Avenue Southwest","Fargo","ND","58121","www.noridian.com","Individual Plan","Plan individual","Medigap Policy C","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Noridian Mutual Insurance Company (Blue Cross Blue Shield of North Dakota)","4510 13th Avenue Southwest","Fargo","ND","58121","www.noridian.com","Individual Plan","Plan individual","Medigap Policy F","True","True","False","False","False","True","False","Mar 12  2013"
"North Dakota","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2012"
"North Dakota","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2012"
"North Dakota","Globe Life & Accident Insurance Company","DIRECT SOLICITATION RESPONSE PRODUCT  3700 South Stonebridge Drive  P.O. Box 2440","McKinney","TX","75070","www.globecaremedsupp.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2012"
"North Dakota","Humana Insurance Company","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Humana Insurance Company","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Humana Insurance Company","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy C","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Humana Insurance Company","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Humana Insurance Company","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy A","True","False","False","False","True","False","False","Jun 13  2014"
"North Dakota","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy B","True","False","False","False","True","False","False","Jun 13  2014"
"North Dakota","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy C","True","False","False","False","True","False","False","Jun 13  2014"
"North Dakota","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy D","True","False","False","False","True","False","False","Jun 13  2014"
"North Dakota","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy F","True","False","False","False","True","False","False","Jun 13  2014"
"North Dakota","Transamerica Life Insurance Company (formerly PFL Life Insurance Company)","4333 Edgewood Road NE","Cedar Rapids","IA","52499","www.talife.com","Individual and Group Plans","Planes grupales e individuales","Medigap Policy G","True","False","False","False","True","False","False","Jun 13  2014"
"North Dakota","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Apr 12  2013"
"North Dakota","USAA Life Insurance Co","9800 Fredericksburg Road","San Antonio","TX","78288","www.usaa.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Apr 12  2013"
"North Dakota","Humana Insurance Company","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Humana Insurance Company","500 West Main St","Louisville","KY","40202","www.humana.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Thrivent Financial for Lutherans","4321 North Ballard Road","Appleton","WI","54919","www.thrivent.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United World Life Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","http://www.mutualofomaha.com/","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United World Life Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","http://www.mutualofomaha.com/","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United World Life Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","http://www.mutualofomaha.com/","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United World Life Insurance Company","Mutual of Omaha Plaza","Omaha","NE","68175","http://www.mutualofomaha.com/","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Thrivent Financial for Lutherans","4321 North Ballard Road","Appleton","WI","54919","www.thrivent.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United American Insurance Co","3700 S. Stonebridge Drive  P. O. Box 8080","McKinney","TX","75070","www.UnitedAmerican.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","False","False","True","False","Nov 04  2014"
"North Dakota","United National Life Insurance Company of America","1275 Milwaukee Avenue","Glenview","IL","60025","http://www.unlinsurance.com/Pages/default.aspx","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Order of United Commercial Travelers of America","632 North Park Street","Columbus","OH","43215","www.uct.org","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy K","True","False","False","True","False","False","False","Mar 12  2012"
"North Dakota","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy L","True","False","False","True","False","False","False","Mar 12  2012"
"North Dakota","Loyal American Life Insurance Company","P.O. Box 559004","Austin","TX","78755","www.loyalamerican.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","Individual Plan","Plan individual","Medigap Policy F","True","True","False","False","False","True","False","Jan 08  2015"
"North Dakota","Gerber Life Insurance Co","1311 Mamaroneck Avenue","White Plains","NY","10605","www.gerberlife.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy B","True","True","False","False","False","True","False","Mar 12  2013"
"North Dakota","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Liberty National Life Insurance Co","P.O. Box 2612","Birmingham","AL","35202","www.libnat.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Thrivent Financial for Lutherans","4321 North Ballard Road","Appleton","WI","54919","www.thrivent.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Thrivent Financial for Lutherans","4321 North Ballard Road","Appleton","WI","54919","www.thrivent.com","Individual Plan","Plan individual","Medigap Policy D","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Thrivent Financial for Lutherans","4321 North Ballard Road","Appleton","WI","54919","www.thrivent.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","AARP HealthCare Options (United Healthcare Insurance Company)","Post Office Box 130","Montgomeryville","PA","18936","AARPMedicareSupplement.com","Group Plan","Plan grupal","Medigap Policy N","True","False","False","True","False","False","False","Mar 12  2012"
"North Dakota","American Republic Corp. Ins.","11808 Grant Street","Omaha","NE","68164","www.americanenterprise.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","American Republic Corp. Ins.","11808 Grant Street","Omaha","NE","68164","www.americanenterprise.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","American Republic Corp. Ins.","11808 Grant Street","Omaha","NE","68164","www.americanenterprise.com","Individual Plan","Plan individual","Medigap Policy L","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy A","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy F","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy F - High Deductible","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy G","True","False","False","False","False","True","False","Mar 12  2013"
"North Dakota","Colonial Penn Life Insurance Co (formerly Conseco Direct Life Insurance Co)","399 Market Street","Philadelphia","PA","19181","www.colonialpenn.com","Individual Plan","Plan individual","Medigap Policy K","True","False","False","False","False","True","False","Mar 12  2013"
