"state_abbrev","plan_type","age_category","premium_range","contract_year","seq_id","language_id"
"SD","6","1","Información No Disponible","2016","54887","2"
"SD","6","2","$118 - $241","2016","54888","1"
"SD","6","2","$118 - $241","2016","54888","2"
"SD","6","3","Information Not Available","2016","54889","1"
"SD","6","3","Información No Disponible","2016","54889","2"
"SD","6","4","Information Not Available","2016","54890","1"
"SD","6","4","Información No Disponible","2016","54890","2"
"SD","6","5","Information Not Available","2016","54891","1"
"SD","6","5","Información No Disponible","2016","54891","2"
"SD","6","6","Information Not Available","2016","54892","1"
"SD","6","6","Información No Disponible","2016","54892","2"
"SD","7","1","Information Not Available","2016","54893","1"
"SD","7","1","Información No Disponible","2016","54893","2"
"SD","7","2","$34 - $94","2016","54894","1"
"SD","7","2","$34 - $94","2016","54894","2"
"SD","7","3","Information Not Available","2016","54895","1"
"SD","7","3","Información No Disponible","2016","54895","2"
"SD","7","4","Information Not Available","2016","54896","1"
"SD","7","4","Información No Disponible","2016","54896","2"
"SD","7","5","Information Not Available","2016","54897","1"
"SD","7","5","Información No Disponible","2016","54897","2"
"SD","7","6","Information Not Available","2016","54898","1"
"SD","7","6","Información No Disponible","2016","54898","2"
"SD","8","1","Information Not Available","2016","54899","1"
"SD","8","1","Información No Disponible","2016","54899","2"
"SD","8","2","$104 - $183","2016","54900","1"
"SD","8","2","$104 - $183","2016","54900","2"
"SD","8","3","Information Not Available","2016","54901","1"
"SD","8","3","Información No Disponible","2016","54901","2"
"SD","8","4","Information Not Available","2016","54902","1"
"SD","8","4","Información No Disponible","2016","54902","2"
"SD","8","5","Information Not Available","2016","54903","1"
"SD","8","5","Información No Disponible","2016","54903","2"
"SD","8","6","Information Not Available","2016","54904","1"
"SD","8","6","Información No Disponible","2016","54904","2"
"SD","13","1","Information Not Available","2016","54929","1"
"SD","13","1","Información No Disponible","2016","54929","2"
"SD","13","2","Information Not Available","2016","54930","1"
"SD","13","2","Información No Disponible","2016","54930","2"
"SD","13","3","Information Not Available","2016","54931","1"
"SD","13","3","Información No Disponible","2016","54931","2"
"OH","40","6","Información No Disponible","2016","53836","2"
"OH","41","1","Information Not Available","2016","53837","1"
"OH","41","1","Información No Disponible","2016","53837","2"
"OH","41","2","Information Not Available","2016","53838","1"
"OH","41","2","Información No Disponible","2016","53838","2"
"OH","41","3","Information Not Available","2016","53839","1"
"OH","41","3","Información No Disponible","2016","53839","2"
"OH","41","4","Information Not Available","2016","53840","1"
"OH","41","4","Información No Disponible","2016","53840","2"
"OH","41","5","Information Not Available","2016","53841","1"
"OH","41","5","Información No Disponible","2016","53841","2"
"OH","41","6","Information Not Available","2016","53842","1"
"OH","41","6","Información No Disponible","2016","53842","2"
"OH","42","1","Information Not Available","2016","53843","1"
"OH","42","1","Información No Disponible","2016","53843","2"
"OH","42","2","Information Not Available","2016","53844","1"
"OH","42","2","Información No Disponible","2016","53844","2"
"OH","42","3","Information Not Available","2016","53845","1"
"OH","42","3","Información No Disponible","2016","53845","2"
"OH","42","4","Information Not Available","2016","53846","1"
"OH","42","4","Información No Disponible","2016","53846","2"
"OH","42","5","Information Not Available","2016","53847","1"
"OH","42","5","Información No Disponible","2016","53847","2"
"OH","42","6","Information Not Available","2016","53848","1"
"OH","42","6","Información No Disponible","2016","53848","2"
"OK","1","1","Information Not Available","2016","53849","1"
"OK","1","1","Información No Disponible","2016","53849","2"
"OK","1","2","$70 - $214","2016","53850","1"
"OK","1","2","$70 - $214","2016","53850","2"
"OK","1","3","Information Not Available","2016","53851","1"
"OK","1","3","Información No Disponible","2016","53851","2"
"OK","1","4","Information Not Available","2016","53852","1"
"OK","1","4","Información No Disponible","2016","53852","2"
"OK","1","5","Information Not Available","2016","53853","1"
"OK","1","5","Información No Disponible","2016","53853","2"
"OK","1","6","Information Not Available","2016","53854","1"
"OK","1","6","Información No Disponible","2016","53854","2"
"OK","2","1","Information Not Available","2016","53855","1"
"OK","2","1","Información No Disponible","2016","53855","2"
"OK","2","2","$86 - $230","2016","53856","1"
"OK","2","2","$86 - $230","2016","53856","2"
"OK","2","3","Information Not Available","2016","53857","1"
"OK","2","3","Información No Disponible","2016","53857","2"
"OK","2","4","Information Not Available","2016","53858","1"
"OK","2","4","Información No Disponible","2016","53858","2"
"OK","2","5","Information Not Available","2016","53859","1"
"OK","2","5","Información No Disponible","2016","53859","2"
"OK","2","6","Information Not Available","2016","53860","1"
"OK","2","6","Información No Disponible","2016","53860","2"
"OK","3","1","Information Not Available","2016","53861","1"
"OK","3","1","Información No Disponible","2016","53861","2"
"OK","3","2","$104 - $261","2016","53862","1"
"OK","3","2","$104 - $261","2016","53862","2"
"OK","3","3","Information Not Available","2016","53863","1"
"OK","3","3","Información No Disponible","2016","53863","2"
"OK","3","4","Information Not Available","2016","53864","1"
"OK","3","4","Información No Disponible","2016","53864","2"
"OK","3","5","Information Not Available","2016","53865","1"
"OK","3","5","Información No Disponible","2016","53865","2"
"OK","3","6","Information Not Available","2016","53866","1"
"OK","3","6","Información No Disponible","2016","53866","2"
"OK","4","1","Information Not Available","2016","53867","1"
"OK","4","1","Información No Disponible","2016","53867","2"
"OK","4","2","$99 - $195","2016","53868","1"
"OK","4","2","$99 - $195","2016","53868","2"
"OK","14","5","Information Not Available","2016","53931","1"
"OK","14","5","Información No Disponible","2016","53931","2"
"OK","14","6","Information Not Available","2016","53932","1"
"OK","14","6","Información No Disponible","2016","53932","2"
"OK","15","1","Information Not Available","2016","53933","1"
"OK","15","1","Información No Disponible","2016","53933","2"
"OK","15","2","Information Not Available","2016","53934","1"
"OK","15","2","Información No Disponible","2016","53934","2"
"OK","15","3","Information Not Available","2016","53935","1"
"OK","15","3","Información No Disponible","2016","53935","2"
"OK","15","4","Information Not Available","2016","53936","1"
"OK","15","4","Información No Disponible","2016","53936","2"
"OK","15","5","Information Not Available","2016","53937","1"
"OK","15","5","Información No Disponible","2016","53937","2"
"OK","15","6","Information Not Available","2016","53938","1"
"OK","15","6","Información No Disponible","2016","53938","2"
"OK","16","1","Information Not Available","2016","53939","1"
"OK","16","1","Información No Disponible","2016","53939","2"
"OK","16","2","Information Not Available","2016","53940","1"
"OK","16","2","Información No Disponible","2016","53940","2"
"OK","16","3","Information Not Available","2016","53941","1"
"OK","16","3","Información No Disponible","2016","53941","2"
"OK","16","4","Information Not Available","2016","53942","1"
"OK","16","4","Información No Disponible","2016","53942","2"
"OK","16","5","Information Not Available","2016","53943","1"
"OK","16","5","Información No Disponible","2016","53943","2"
"OK","16","6","Information Not Available","2016","53944","1"
"OK","16","6","Información No Disponible","2016","53944","2"
"OK","18","1","Information Not Available","2016","53951","1"
"OK","18","1","Información No Disponible","2016","53951","2"
"OK","18","2","Information Not Available","2016","53952","1"
"OK","18","2","Información No Disponible","2016","53952","2"
"OK","18","3","Information Not Available","2016","53953","1"
"OK","18","3","Información No Disponible","2016","53953","2"
"OK","18","4","Information Not Available","2016","53954","1"
"OK","18","4","Información No Disponible","2016","53954","2"
"OK","18","5","Information Not Available","2016","53955","1"
"OK","18","5","Información No Disponible","2016","53955","2"
"OK","18","6","Information Not Available","2016","53956","1"
"OK","18","6","Información No Disponible","2016","53956","2"
"OK","19","1","Information Not Available","2016","53957","1"
"OK","19","1","Información No Disponible","2016","53957","2"
"OK","19","2","Information Not Available","2016","53958","1"
"OK","19","2","Información No Disponible","2016","53958","2"
"OK","19","3","Information Not Available","2016","53959","1"
"OK","19","3","Información No Disponible","2016","53959","2"
"OK","19","4","Information Not Available","2016","53960","1"
"OK","19","4","Información No Disponible","2016","53960","2"
"OK","19","5","Information Not Available","2016","53961","1"
"OK","19","5","Información No Disponible","2016","53961","2"
"OK","19","6","Information Not Available","2016","53962","1"
"OK","19","6","Información No Disponible","2016","53962","2"
"OK","20","1","Information Not Available","2016","53963","1"
"OK","20","1","Información No Disponible","2016","53963","2"
"OK","20","2","Information Not Available","2016","53964","1"
"OK","20","2","Información No Disponible","2016","53964","2"
"OK","20","3","Information Not Available","2016","53965","1"
"OK","20","3","Información No Disponible","2016","53965","2"
"OK","20","4","Information Not Available","2016","53966","1"
"OK","20","4","Información No Disponible","2016","53966","2"
"OK","20","5","Information Not Available","2016","53967","1"
"OK","20","5","Información No Disponible","2016","53967","2"
"OK","20","6","Information Not Available","2016","53968","1"
"SD","19","5","Información No Disponible","2016","54969","2"
"SD","19","6","Information Not Available","2016","54970","1"
"SD","19","6","Información No Disponible","2016","54970","2"
"SD","20","1","Information Not Available","2016","54971","1"
"SD","20","1","Información No Disponible","2016","54971","2"
"SD","20","2","Information Not Available","2016","54972","1"
"SD","20","2","Información No Disponible","2016","54972","2"
"SD","20","3","Information Not Available","2016","54973","1"
"SD","20","3","Información No Disponible","2016","54973","2"
"SD","20","4","Information Not Available","2016","54974","1"
"SD","20","4","Información No Disponible","2016","54974","2"
"SD","20","5","Information Not Available","2016","54975","1"
"SD","20","5","Información No Disponible","2016","54975","2"
"SD","20","6","Information Not Available","2016","54976","1"
"SD","20","6","Información No Disponible","2016","54976","2"
"SD","39","1","Information Not Available","2016","55001","1"
"SD","39","1","Información No Disponible","2016","55001","2"
"SD","39","2","$48 - $102","2016","55002","1"
"SD","39","2","$48 - $102","2016","55002","2"
"SD","39","3","Information Not Available","2016","55003","1"
"SD","39","3","Información No Disponible","2016","55003","2"
"SD","39","4","Information Not Available","2016","55004","1"
"SD","39","4","Información No Disponible","2016","55004","2"
"SD","39","5","Information Not Available","2016","55005","1"
"SD","39","5","Información No Disponible","2016","55005","2"
"SD","39","6","Information Not Available","2016","55006","1"
"SD","39","6","Información No Disponible","2016","55006","2"
"SD","40","1","Information Not Available","2016","55007","1"
"SD","40","1","Información No Disponible","2016","55007","2"
"SD","40","2","$74 - $151","2016","55008","1"
"SD","40","2","$74 - $151","2016","55008","2"
"SD","40","3","Information Not Available","2016","55009","1"
"SD","40","3","Información No Disponible","2016","55009","2"
"SD","40","4","Information Not Available","2016","55010","1"
"SD","40","4","Información No Disponible","2016","55010","2"
"SD","40","5","Information Not Available","2016","55011","1"
"SD","40","5","Información No Disponible","2016","55011","2"
"SD","40","6","Information Not Available","2016","55012","1"
"SD","40","6","Información No Disponible","2016","55012","2"
"SD","41","1","Information Not Available","2016","55013","1"
"SD","41","1","Información No Disponible","2016","55013","2"
"SD","41","2","Information Not Available","2016","55014","1"
"SD","41","2","Información No Disponible","2016","55014","2"
"SD","41","3","Information Not Available","2016","55015","1"
"SD","41","3","Información No Disponible","2016","55015","2"
"SD","41","4","Information Not Available","2016","55016","1"
"SD","41","4","Información No Disponible","2016","55016","2"
"SD","41","5","Information Not Available","2016","55017","1"
"SD","41","5","Información No Disponible","2016","55017","2"
"SD","41","6","Information Not Available","2016","55018","1"
"SD","41","6","Información No Disponible","2016","55018","2"
"SD","42","1","Information Not Available","2016","55019","1"
"SD","42","1","Información No Disponible","2016","55019","2"
"SD","42","2","Information Not Available","2016","55020","1"
"SD","42","2","Información No Disponible","2016","55020","2"
"SD","42","3","Information Not Available","2016","55021","1"
"SD","42","3","Información No Disponible","2016","55021","2"
"SD","42","4","Information Not Available","2016","55022","1"
"SD","42","4","Información No Disponible","2016","55022","2"
"SD","42","5","Information Not Available","2016","55023","1"
"SD","42","5","Información No Disponible","2016","55023","2"
"SD","42","6","Information Not Available","2016","55024","1"
"SD","42","6","Información No Disponible","2016","55024","2"
"TN","1","1","$72 - $592","2016","55025","1"
"TN","1","1","$72 - $592","2016","55025","2"
"OR","2","2","$96 - $217","2016","54024","2"
"OR","2","3","Information Not Available","2016","54025","1"
"OR","2","3","Información No Disponible","2016","54025","2"
"OR","2","4","Information Not Available","2016","54026","1"
"OR","2","4","Información No Disponible","2016","54026","2"
"OR","2","5","Information Not Available","2016","54027","1"
"OR","2","5","Información No Disponible","2016","54027","2"
"OR","2","6","Information Not Available","2016","54028","1"
"OR","2","6","Información No Disponible","2016","54028","2"
"OR","3","1","Information Not Available","2016","54029","1"
"OR","3","1","Información No Disponible","2016","54029","2"
"OR","3","2","$113 - $247","2016","54030","1"
"OR","3","2","$113 - $247","2016","54030","2"
"OR","3","3","Information Not Available","2016","54031","1"
"OR","3","3","Información No Disponible","2016","54031","2"
"OR","3","4","Information Not Available","2016","54032","1"
"OR","3","4","Información No Disponible","2016","54032","2"
"OR","3","5","Information Not Available","2016","54033","1"
"OR","3","5","Información No Disponible","2016","54033","2"
"OR","3","6","Information Not Available","2016","54034","1"
"OR","3","6","Información No Disponible","2016","54034","2"
"OR","4","1","Information Not Available","2016","54035","1"
"OR","4","1","Información No Disponible","2016","54035","2"
"OR","4","2","$105 - $154","2016","54036","1"
"OR","4","2","$105 - $154","2016","54036","2"
"OR","4","3","Information Not Available","2016","54037","1"
"OR","4","3","Información No Disponible","2016","54037","2"
"OR","4","4","Information Not Available","2016","54038","1"
"OR","4","4","Información No Disponible","2016","54038","2"
"OR","4","5","Information Not Available","2016","54039","1"
"OR","4","5","Información No Disponible","2016","54039","2"
"OR","4","6","Information Not Available","2016","54040","1"
"OR","4","6","Información No Disponible","2016","54040","2"
"OR","6","1","Information Not Available","2016","54047","1"
"OR","6","1","Información No Disponible","2016","54047","2"
"OR","6","2","$102 - $211","2016","54048","1"
"OR","6","2","$102 - $211","2016","54048","2"
"OR","6","3","Information Not Available","2016","54049","1"
"OR","6","3","Información No Disponible","2016","54049","2"
"OR","6","4","Information Not Available","2016","54050","1"
"OR","6","4","Información No Disponible","2016","54050","2"
"OR","6","5","Information Not Available","2016","54051","1"
"OR","6","5","Información No Disponible","2016","54051","2"
"OR","6","6","Information Not Available","2016","54052","1"
"OR","6","6","Información No Disponible","2016","54052","2"
"OR","7","1","Information Not Available","2016","54053","1"
"OR","7","1","Información No Disponible","2016","54053","2"
"OR","7","2","$27 - $83","2016","54054","1"
"OR","7","2","$27 - $83","2016","54054","2"
"OR","7","3","Information Not Available","2016","54055","1"
"OR","7","3","Información No Disponible","2016","54055","2"
"OR","7","4","Information Not Available","2016","54056","1"
"OR","7","4","Información No Disponible","2016","54056","2"
"OR","7","5","Information Not Available","2016","54057","1"
"OR","7","5","Información No Disponible","2016","54057","2"
"OR","7","6","Information Not Available","2016","54058","1"
"OR","7","6","Información No Disponible","2016","54058","2"
"OR","8","1","Information Not Available","2016","54059","1"
"OR","8","1","Información No Disponible","2016","54059","2"
"OR","8","2","$92 - $157","2016","54060","1"
"OR","8","2","$92 - $157","2016","54060","2"
"OR","8","3","Information Not Available","2016","54061","1"
"OR","8","3","Información No Disponible","2016","54061","2"
"OR","8","4","Information Not Available","2016","54062","1"
"OR","8","4","Información No Disponible","2016","54062","2"
"NH","14","4","Information Not Available","2016","52922","1"
"NH","14","4","Información No Disponible","2016","52922","2"
"NH","14","5","Information Not Available","2016","52923","1"
"NH","14","5","Información No Disponible","2016","52923","2"
"NH","14","6","Information Not Available","2016","52924","1"
"NH","14","6","Información No Disponible","2016","52924","2"
"NH","15","1","Information Not Available","2016","52925","1"
"NH","15","1","Información No Disponible","2016","52925","2"
"NH","15","2","Information Not Available","2016","52926","1"
"NH","15","2","Información No Disponible","2016","52926","2"
"NH","15","3","Information Not Available","2016","52927","1"
"NH","15","3","Información No Disponible","2016","52927","2"
"NH","15","4","Information Not Available","2016","52928","1"
"NH","15","4","Información No Disponible","2016","52928","2"
"NH","15","5","Information Not Available","2016","52929","1"
"NH","15","5","Información No Disponible","2016","52929","2"
"NH","15","6","Information Not Available","2016","52930","1"
"NH","15","6","Información No Disponible","2016","52930","2"
"NH","16","1","Information Not Available","2016","52931","1"
"NH","16","1","Información No Disponible","2016","52931","2"
"NH","16","2","Information Not Available","2016","52932","1"
"NH","16","2","Información No Disponible","2016","52932","2"
"NH","16","3","Information Not Available","2016","52933","1"
"NH","16","3","Información No Disponible","2016","52933","2"
"NH","16","4","Information Not Available","2016","52934","1"
"NH","16","4","Información No Disponible","2016","52934","2"
"NH","16","5","Information Not Available","2016","52935","1"
"NH","16","5","Información No Disponible","2016","52935","2"
"NH","16","6","Information Not Available","2016","52936","1"
"NH","16","6","Información No Disponible","2016","52936","2"
"NH","18","1","Information Not Available","2016","52943","1"
"NH","18","1","Información No Disponible","2016","52943","2"
"NH","18","2","Information Not Available","2016","52944","1"
"NH","18","2","Información No Disponible","2016","52944","2"
"NH","18","3","Information Not Available","2016","52945","1"
"NH","18","3","Información No Disponible","2016","52945","2"
"NH","18","4","Information Not Available","2016","52946","1"
"NH","18","4","Información No Disponible","2016","52946","2"
"NH","18","5","Information Not Available","2016","52947","1"
"NH","18","5","Información No Disponible","2016","52947","2"
"NH","18","6","Information Not Available","2016","52948","1"
"NH","18","6","Información No Disponible","2016","52948","2"
"NH","19","1","Information Not Available","2016","52949","1"
"NH","19","1","Información No Disponible","2016","52949","2"
"NH","19","2","Information Not Available","2016","52950","1"
"NH","19","2","Información No Disponible","2016","52950","2"
"NH","19","3","Information Not Available","2016","52951","1"
"NH","19","3","Información No Disponible","2016","52951","2"
"NH","19","4","Information Not Available","2016","52952","1"
"NH","19","4","Información No Disponible","2016","52952","2"
"NH","19","5","Information Not Available","2016","52953","1"
"NH","19","5","Información No Disponible","2016","52953","2"
"NH","19","6","Information Not Available","2016","52954","1"
"NH","19","6","Información No Disponible","2016","52954","2"
"NH","20","1","Information Not Available","2016","52955","1"
"NH","20","1","Información No Disponible","2016","52955","2"
"NH","20","2","Information Not Available","2016","52956","1"
"NH","20","2","Información No Disponible","2016","52956","2"
"NH","20","3","Information Not Available","2016","52957","1"
"NH","20","3","Información No Disponible","2016","52957","2"
"NH","20","4","Information Not Available","2016","52958","1"
"NH","20","4","Información No Disponible","2016","52958","2"
"VT","13","1","Information Not Available","2016","55937","1"
"VT","13","1","Información No Disponible","2016","55937","2"
"VT","13","2","Information Not Available","2016","55938","1"
"VT","13","2","Información No Disponible","2016","55938","2"
"VT","13","3","Information Not Available","2016","55939","1"
"VT","13","3","Información No Disponible","2016","55939","2"
"VT","13","4","Information Not Available","2016","55940","1"
"VT","13","4","Información No Disponible","2016","55940","2"
"VT","13","5","Information Not Available","2016","55941","1"
"VT","13","5","Información No Disponible","2016","55941","2"
"VT","13","6","Information Not Available","2016","55942","1"
"VT","13","6","Información No Disponible","2016","55942","2"
"VT","14","1","Information Not Available","2016","55943","1"
"VT","14","1","Información No Disponible","2016","55943","2"
"VT","14","2","Information Not Available","2016","55944","1"
"VT","14","2","Información No Disponible","2016","55944","2"
"VT","14","3","Information Not Available","2016","55945","1"
"VT","14","3","Información No Disponible","2016","55945","2"
"VT","14","4","Information Not Available","2016","55946","1"
"VT","14","4","Información No Disponible","2016","55946","2"
"VT","14","5","Information Not Available","2016","55947","1"
"VT","14","5","Información No Disponible","2016","55947","2"
"VT","14","6","Information Not Available","2016","55948","1"
"VT","14","6","Información No Disponible","2016","55948","2"
"VT","15","1","Information Not Available","2016","55949","1"
"VT","15","1","Información No Disponible","2016","55949","2"
"VT","15","2","Information Not Available","2016","55950","1"
"VT","15","2","Información No Disponible","2016","55950","2"
"VT","15","3","Information Not Available","2016","55951","1"
"VT","15","3","Información No Disponible","2016","55951","2"
"VT","15","4","Information Not Available","2016","55952","1"
"VT","15","4","Información No Disponible","2016","55952","2"
"VT","15","5","Information Not Available","2016","55953","1"
"VT","15","5","Información No Disponible","2016","55953","2"
"VT","15","6","Information Not Available","2016","55954","1"
"VT","15","6","Información No Disponible","2016","55954","2"
"VT","16","1","Information Not Available","2016","55955","1"
"VT","16","1","Información No Disponible","2016","55955","2"
"VT","16","2","Information Not Available","2016","55956","1"
"VT","16","2","Información No Disponible","2016","55956","2"
"VT","16","3","Information Not Available","2016","55957","1"
"VT","16","3","Información No Disponible","2016","55957","2"
"VT","16","4","Information Not Available","2016","55958","1"
"VT","16","4","Información No Disponible","2016","55958","2"
"VT","16","5","Information Not Available","2016","55959","1"
"VT","16","5","Información No Disponible","2016","55959","2"
"VT","16","6","Information Not Available","2016","55960","1"
"VT","16","6","Información No Disponible","2016","55960","2"
"VT","18","1","Information Not Available","2016","55967","1"
"VT","18","1","Información No Disponible","2016","55967","2"
"VT","18","2","Information Not Available","2016","55968","1"
"VT","18","2","Información No Disponible","2016","55968","2"
"VT","18","3","Information Not Available","2016","55969","1"
"VT","18","3","Información No Disponible","2016","55969","2"
"VT","18","4","Information Not Available","2016","55970","1"
"VT","18","4","Información No Disponible","2016","55970","2"
"VT","18","5","Information Not Available","2016","55971","1"
"VT","18","5","Información No Disponible","2016","55971","2"
"VT","18","6","Information Not Available","2016","55972","1"
"VT","18","6","Información No Disponible","2016","55972","2"
"VT","19","1","Information Not Available","2016","55973","1"
"VT","19","1","Información No Disponible","2016","55973","2"
"VT","19","2","Information Not Available","2016","55974","1"
"NJ","2","1","Information Not Available","2016","53015","1"
"NJ","2","1","Información No Disponible","2016","53015","2"
"NJ","2","2","$141 - $290","2016","53016","1"
"NJ","2","2","$141 - $290","2016","53016","2"
"NJ","2","3","Information Not Available","2016","53017","1"
"NJ","2","3","Información No Disponible","2016","53017","2"
"NJ","2","4","Information Not Available","2016","53018","1"
"NJ","2","4","Información No Disponible","2016","53018","2"
"NJ","2","5","Information Not Available","2016","53019","1"
"NJ","2","5","Información No Disponible","2016","53019","2"
"NJ","2","6","Information Not Available","2016","53020","1"
"NJ","2","6","Información No Disponible","2016","53020","2"
"NJ","3","1","Information Not Available","2016","53021","1"
"NJ","3","1","Información No Disponible","2016","53021","2"
"NJ","3","2","$165 - $329","2016","53022","1"
"NJ","3","2","$165 - $329","2016","53022","2"
"NJ","3","3","Information Not Available","2016","53023","1"
"NJ","3","3","Información No Disponible","2016","53023","2"
"NJ","3","4","Information Not Available","2016","53024","1"
"NJ","3","4","Información No Disponible","2016","53024","2"
"NJ","3","5","Information Not Available","2016","53025","1"
"NJ","3","5","Información No Disponible","2016","53025","2"
"NJ","3","6","Information Not Available","2016","53026","1"
"NJ","3","6","Información No Disponible","2016","53026","2"
"NJ","4","1","Information Not Available","2016","53027","1"
"NJ","4","1","Información No Disponible","2016","53027","2"
"NJ","4","2","$277","2016","53028","1"
"NJ","4","2","$277","2016","53028","2"
"NJ","4","3","Information Not Available","2016","53029","1"
"NJ","4","3","Información No Disponible","2016","53029","2"
"NJ","4","4","Information Not Available","2016","53030","1"
"NJ","4","4","Información No Disponible","2016","53030","2"
"NJ","4","5","Information Not Available","2016","53031","1"
"NJ","4","5","Información No Disponible","2016","53031","2"
"NJ","4","6","Information Not Available","2016","53032","1"
"NJ","4","6","Información No Disponible","2016","53032","2"
"NJ","6","1","Information Not Available","2016","53039","1"
"NJ","6","1","Información No Disponible","2016","53039","2"
"NJ","6","2","$157 - $314","2016","53040","1"
"NJ","6","2","$157 - $314","2016","53040","2"
"NJ","6","3","Information Not Available","2016","53041","1"
"NJ","6","3","Información No Disponible","2016","53041","2"
"NJ","6","4","Information Not Available","2016","53042","1"
"NJ","6","4","Información No Disponible","2016","53042","2"
"NJ","6","5","Information Not Available","2016","53043","1"
"NJ","6","5","Información No Disponible","2016","53043","2"
"NJ","6","6","Information Not Available","2016","53044","1"
"NJ","6","6","Información No Disponible","2016","53044","2"
"NJ","7","1","Information Not Available","2016","53045","1"
"NJ","7","1","Información No Disponible","2016","53045","2"
"NJ","7","2","$48 - $86","2016","53046","1"
"NJ","7","2","$48 - $86","2016","53046","2"
"NJ","7","3","Information Not Available","2016","53047","1"
"NJ","7","3","Información No Disponible","2016","53047","2"
"NJ","7","4","Information Not Available","2016","53048","1"
"NJ","7","4","Información No Disponible","2016","53048","2"
"NJ","7","5","Information Not Available","2016","53049","1"
"NJ","7","5","Información No Disponible","2016","53049","2"
"NJ","7","6","Information Not Available","2016","53050","1"
"NJ","7","6","Información No Disponible","2016","53050","2"
"NJ","8","1","Information Not Available","2016","53051","1"
"NJ","8","1","Información No Disponible","2016","53051","2"
"NJ","8","2","$139 - $269","2016","53052","1"
"NJ","8","2","$139 - $269","2016","53052","2"
"NJ","8","3","Information Not Available","2016","53053","1"
"OR","19","1","Information Not Available","2016","54125","1"
"OR","19","1","Información No Disponible","2016","54125","2"
"OR","19","2","Information Not Available","2016","54126","1"
"OR","19","2","Información No Disponible","2016","54126","2"
"OR","19","3","Information Not Available","2016","54127","1"
"OR","19","3","Información No Disponible","2016","54127","2"
"OR","19","4","Information Not Available","2016","54128","1"
"OR","19","4","Información No Disponible","2016","54128","2"
"OR","19","5","Information Not Available","2016","54129","1"
"OR","19","5","Información No Disponible","2016","54129","2"
"OR","19","6","Information Not Available","2016","54130","1"
"OR","19","6","Información No Disponible","2016","54130","2"
"OR","20","1","Information Not Available","2016","54131","1"
"OR","20","1","Información No Disponible","2016","54131","2"
"OR","20","2","Information Not Available","2016","54132","1"
"OR","20","2","Información No Disponible","2016","54132","2"
"OR","20","3","Information Not Available","2016","54133","1"
"OR","20","3","Información No Disponible","2016","54133","2"
"OR","20","4","Information Not Available","2016","54134","1"
"OR","20","4","Información No Disponible","2016","54134","2"
"OR","20","5","Information Not Available","2016","54135","1"
"OR","20","5","Información No Disponible","2016","54135","2"
"OR","20","6","Information Not Available","2016","54136","1"
"OR","20","6","Información No Disponible","2016","54136","2"
"OR","39","1","Information Not Available","2016","54161","1"
"OR","39","1","Información No Disponible","2016","54161","2"
"OR","39","2","$38 - $92","2016","54162","1"
"OR","39","2","$38 - $92","2016","54162","2"
"OR","39","3","Information Not Available","2016","54163","1"
"OR","39","3","Información No Disponible","2016","54163","2"
"OR","39","4","Information Not Available","2016","54164","1"
"OR","39","4","Información No Disponible","2016","54164","2"
"OR","39","5","Information Not Available","2016","54165","1"
"OR","39","5","Información No Disponible","2016","54165","2"
"OR","39","6","Information Not Available","2016","54166","1"
"OR","39","6","Información No Disponible","2016","54166","2"
"OR","40","1","Information Not Available","2016","54167","1"
"OR","40","1","Información No Disponible","2016","54167","2"
"OR","40","2","$69 - $118","2016","54168","1"
"OR","40","2","$69 - $118","2016","54168","2"
"OR","40","3","Information Not Available","2016","54169","1"
"OR","40","3","Información No Disponible","2016","54169","2"
"OR","40","4","Information Not Available","2016","54170","1"
"OR","40","4","Información No Disponible","2016","54170","2"
"OR","40","5","Information Not Available","2016","54171","1"
"OR","40","5","Información No Disponible","2016","54171","2"
"OR","40","6","Information Not Available","2016","54172","1"
"OR","40","6","Información No Disponible","2016","54172","2"
"OR","41","1","Information Not Available","2016","54173","1"
"OR","41","1","Información No Disponible","2016","54173","2"
"OR","41","2","Information Not Available","2016","54174","1"
"OR","41","2","Información No Disponible","2016","54174","2"
"OR","41","3","Information Not Available","2016","54175","1"
"OR","41","3","Información No Disponible","2016","54175","2"
"OR","41","4","Information Not Available","2016","54176","1"
"OR","41","4","Información No Disponible","2016","54176","2"
"OR","41","5","Information Not Available","2016","54177","1"
"OR","41","5","Información No Disponible","2016","54177","2"
"OR","41","6","Information Not Available","2016","54178","1"
"OR","41","6","Información No Disponible","2016","54178","2"
"OR","42","1","Information Not Available","2016","54179","1"
"OR","42","1","Información No Disponible","2016","54179","2"
"OR","42","2","Information Not Available","2016","54180","1"
"OR","42","2","Información No Disponible","2016","54180","2"
"OR","42","3","Information Not Available","2016","54181","1"
"NJ","18","5","Information Not Available","2016","53115","1"
"NJ","18","5","Información No Disponible","2016","53115","2"
"NJ","18","6","Information Not Available","2016","53116","1"
"NJ","18","6","Información No Disponible","2016","53116","2"
"NJ","19","1","Information Not Available","2016","53117","1"
"NJ","19","1","Información No Disponible","2016","53117","2"
"NJ","19","2","Information Not Available","2016","53118","1"
"NJ","19","2","Información No Disponible","2016","53118","2"
"NJ","19","3","Information Not Available","2016","53119","1"
"NJ","19","3","Información No Disponible","2016","53119","2"
"NJ","19","4","Information Not Available","2016","53120","1"
"NJ","19","4","Información No Disponible","2016","53120","2"
"NJ","19","5","Information Not Available","2016","53121","1"
"NJ","19","5","Información No Disponible","2016","53121","2"
